[GIN] 2021/12/11 - 01:56:25 | 200 |      5.9601ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      5.0107ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      4.1266ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      3.7199ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      3.5314ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      5.2015ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      5.0838ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      5.4717ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      4.3142ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |       3.657ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      5.5799ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      5.1311ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |       4.736ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      5.3043ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      4.3021ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      4.5063ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |       5.135ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      4.4253ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      4.2338ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      5.0355ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      5.8018ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      6.6231ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      5.9504ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      5.2738ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      6.4653ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      4.8975ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      4.5802ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      4.1236ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      5.9415ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      5.4467ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      6.5876ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      5.3832ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      5.2277ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |       3.319ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:25 | 200 |      3.5389ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      5.4281ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      5.6092ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      5.3516ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      4.1524ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      4.6078ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      6.2831ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      5.8782ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      5.5919ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      3.7828ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      3.9117ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      4.6157ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      4.8969ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      6.2642ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      5.7312ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      4.2084ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      5.1846ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      4.5707ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |       4.778ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      5.4829ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      3.9807ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      5.1041ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      5.4929ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      3.8971ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      5.0399ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      3.7613ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |     15.2514ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      3.5305ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      3.8742ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      5.0178ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      7.9218ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |     11.9819ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      4.4065ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      6.0845ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      7.7083ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |       4.495ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |       5.423ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      5.0399ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      4.4568ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      5.8446ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |      6.0633ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
IP Address: 172.22.0.1 | TimeStamp: [11 Dec 21 01:56 CST] | Requested Method: GET | Path: /providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates | StatusCode: 200
[GIN] 2021/12/11 - 01:56:26 | 200 |       6.389ms |      172.22.0.1 | GET      "/providers/001a5bf1-c5bd-400b-ad9a-2e3513525ca2/priceRates"
